"Address","Price","Beds","Baths","SQFT","Lat","Lon","Pets","Desc","Link","Scrape_Date","Scrape_Zip"
"55 Traveler St, Boston, MA 02118","2705","Studio","1","528","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","Studio","1","572","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","Studio","1","420","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","Studio","1","407","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","Studio","1","469","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","Studio","1","424","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","Studio","1","528","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","2935","1","1","579","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","3040","1","1","597","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","2870","1","1","615","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","2835","1","1","567","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","2975","1","1","645","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","3015","1","1","678","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","2900","1","1","575","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","612","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","677","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","582","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","650","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","691","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","600","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","666","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","516","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","571","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","657","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","696","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","694","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","706","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","714","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","721","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","1","1","747","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","3585","2","2","933","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","3415","2","1","819","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","3550","2","2","932","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","3680","2","2","875","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","2","2","866","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","2","2","833","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","2","1","784","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","2","2","874","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"55 Traveler St, Boston, MA 02118","N/A","2","2","934","42.34394","-71.06256","Cats Allowed; Large Dogs Allowed","In one of Boston's most vibrant neighborhoods, Troy Boston Apartments offers a modern and luxurious living experience with sophisticated finishes and incredible amenities. Our collection of studios, one- and two- bedroom apartments feature quartz countertops, integrated stainless steel appliances, Elfa closet systems and more. Take advantage of our stunning location by socializing out on either of the two rooftop terraces with unmatched views of the city. Cool down in the swimming pool, relax in one of the poolside cabanas, or work-out in our full service fitness center. We also encourage residents to explore the neighborhood and discover all of the amazing dining and entertainment destinations that sit just beyond the doorstep.",6,2018-11-09 15:00:21,1
"56 W Newton St Apt 2, Boston, MA 02118","2700","1","1","800","42.339975","-71.075147","","Great Space in Prime Location! LOCATION, LOCATION, LOCATION!!! This 800 sf apartment has it in spades! PRIME LOCATION in the heart of historic and beautiful South End near Columbus Avenue on one of the most desirable tree-lined streets around. Steps away to the T, the Pru, Copley, shopping, Restaurant Row, many neighborhood parks. Pretty apartment that has views of Back Bay, a full size kitchen with gas cooking, high ceilings and tall windows with wood detail for an airy feel and lots of light, beautiful period hand-carved marble fireplaces, a large bathroom, and plenty of closet space. Pumpkin pine wood floors throughout. Includes:  - 800 sf; - great closet space; - views of Boston; - 1 large bedroom; - 1 large bathroom; - large living room; - dining area; - full size kitchen; - beautiful decorative hand carved marble fireplaces; - great light throughout apartment.  Non-smoking & reliable tenant wanted for this great apartment. $2,700/month. NO BROKER FEE! Owner pays for heat, hot water, & gas for cooking.  Apply here: https://home.cozy.co/apply/549201",7,2018-11-09 15:00:30,1
"56 West Newton St, Boston, MA 02118","2700","1","1","800","42.339975","-71.075147","","Beautiful PENTHOUSE in Prime LOCATION! PRIME LOCATION in the South End near Columbus Ave!  Not a cookie cutter box, this beautiful 1-bedroom PENTHOUSE apartment is in a historic landmark district on a desirable tree-lined street. STEPS AWAY to T, shopping, Restaurant Row, many neighborhood parks.  Beautiful & quiet apartment includes 2 exquisite period hand-carved marble fireplaces; skyline views of Boston; a full size kitchen with dishwasher, microwave, Thermador gas stove; skylight; large Bedroom; wall-to-wall closets, excellent closet space; a pantry closet; large custom marble tiled bathroom with spa tub:  - 800 sf; - great closet space; - views of Boston skyline; - 1 large bedroom; - 1 large marble bathroom; - spa tub; - custom cabinetry; - large living room; - dining area; - full size kitchen; - gourmet Thermador gas cook stove; - microwave; - dishwasher; - skylight; - beautiful hand carved marble fireplaces; - great light throughout apartment.  $2,700/month includes heat, gas cooking, hot water.  NO broker fee! Apply here: https://home.cozy.co/apply/549228",8,2018-11-09 15:00:42,1
"243 Northampton St, Boston, MA 02118","4850","3","3","1000","42.33881","-71.080801","","NO FEE, FULLY FURNISHED, UTILITIES INCLUDED. $4850. Massive and Contemporary 3 BR South End Apartment NO FEE FULLY FURNISHED  AVAILABLE: NOV 1, 2018 - FEB 28, 2019  MONTH RENT: $4850 SECURITY DEPOSIT: FULL MONTHS RENT ($4850) Utilities are included in the rent  Call: (646) 647-7045 Email: bostonleasingrentals@gmail.com  Each bedroom has a queen size bed and its own bathroom.  Equipped with storage space and a work desk, the bedrooms are the ideal place to unwind after a long day of exploring Boston.  The dining table and kitchen are perfect for groups looking to avoid dining out for every meal.  Enjoy a simple breakfast or make use of the cookware provided to make dinner for your entire family.  A Keurig coffee machine is also provided.  The living room is spacious with ample seating and natural light.  Take advantage of the smart TV by tuning into your favorite prime time show or binge watching a Netflix series.  This unit has a washer and dryer to make laundry on extended trips a breeze. Apply here: https://home.cozy.co/apply/316761",9,2018-11-09 15:00:53,1
